DN_HistogramMode_5,DN_HistogramMode_10,SB_BinaryStats_mean_longstretch1,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,IN_AutoMutualInfoStats_40_gaussian_fmmi,MD_hrv_classic_pnn40,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,FC_LocalSimple_mean1_tauresrat,CO_Embed2_Dist_tau_d_expfit_meandiff,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_area_5_1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,CO_trev_1_num,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff
-0.17540625685627229,1.0081010282602665,-0.1376898904806737,0.3752659700940224,-0.6479419083139348,-0.08128533732332566,-0.4325731470920465,0.06028922908053437,-0.22738881983568193,-0.27226886534323896,-0.6813389084015672,-0.26581754852904965,0.05896834322694835,0.2719138655105177,0.8290567835007793,-0.2733433249774,-0.6007285801144416,-1.0862489012477747,0.9449170039563303,-0.2340232157900291,0.8699758033107364,0.45641853211950445
-0.2165987594170328,0.9975596753488523,-0.08736463811200648,0.23615491949570458,-0.6572754227881419,-0.5925138739480159,-0.4325731470920465,-0.5798602333613823,1.412434400133151,0.38083110436789525,-2.00807711103082,-0.25476610860519633,-1.237039200222463,0.13479139172811233,0.5041912727246117,0.5057287699708897,1.1133835833330137,-1.1616251935503636,-1.2613601900711264,-0.7427693370727169,-1.012383934225458,0.5342259873052365
-0.057523869914993045,1.1678007193663777,-0.1880151428493409,0.23615491949570458,-0.6479419083139348,-0.08128533732332566,-0.496149447370125,-0.49447021814159176,0.319218920153929,0.4042977284342121,0.045310154836168084,-1.3831514935776896,-0.10303259970422808,1.7116998402257837,-0.4704052596038906,1.6381873450245161,-0.7087608593233149,-0.48171079216567997,-0.0006303649125795714,-0.7427693370727169,0.8699758033107364,0.45641853211950445
-0.41869652705706784,-1.209027008408741,-0.2886656475866753,0.23615491949570458,-0.6386083938397277,-0.3368996056356708,-0.4325731470920465,-0.10261750409902387,0.319218920153929,0.18598585017063968,-0.9782123452609699,-0.08201893219668865,0.05896834322694835,1.0260874713137524,0.1793257619484443,-0.0487312994514465,-0.5890041467119282,-0.9689123382780853,-1.2613601900711264,0.02034984485131465,0.07268558866508022,0.6120334424909686
-1.0689208038238163,0.1404135209774476,-0.2886656475866753,0.40308818021368586,-0.6292748793655205,0.1743289309890195,-0.4325731470920465,-0.27417872316751934,-0.22738881983568193,0.5000952278483723,-0.00089117546533197,-0.14165656268678944,0.05896834322694835,0.7518425237489397,-0.14553974882772314,-0.7065659391514466,-0.7179729141395754,-0.268694788072065,0.9449170039563303,0.1475363751719864,0.07268558866508022,0.5342259873052365
-0.4832705599118887,-1.2982988420420951,-0.8422434236420145,0.29179933973503175,-0.6572754227881419,-0.08128533732332566,-0.496149447370125,-0.5330738421394953,0.319218920153929,-0.18041923566118062,-0.6669999755867596,-0.05588035383489831,-0.10303259970422808,0.34047510240172146,-0.4704052596038906,-0.6059509494088745,-0.8528038982684792,-0.8270826399553004,0.1044304538506325,-0.3612097461107011,0.8699758033107364,0.5342259873052365
-0.8280574691778895,-0.5912419240838445,-0.1880151428493409,0.23615491949570458,-0.6479419083139348,-0.3368996056356708,-0.496149447370125,-0.19757055656075723,0.319218920153929,0.22350356339241653,-1.1095312807095472,-0.9177363713152096,-0.10303259970422808,0.6147200499665333,0.5041912727246117,-0.6107759172274164,-0.5890041467119282,-0.9438503659139146,0.1044304538506325,-0.3612097461107011,0.8699758033107364,0.6120334424909686
-1.0029392896729834,-1.7595187252985314,-0.7415929189046802,0.23615491949570458,-0.6386083938397277,-0.3368996056356708,-0.496149447370125,-0.5015951041066623,0.319218920153929,0.9577084919072945,-0.7183478160803302,-0.7121181387421452,-0.10303259970422808,0.47759757618412785,-0.14553974882772314,-0.055317283969377455,-0.7087608593233149,-0.5422301844666212,0.1044304538506325,0.02034984485131465,0.07268558866508022,0.5342259873052365
0.13427165867846969,-0.8340870108016497,-0.08736463811200648,1.7385542659575373,-0.6292748793655205,-0.5925138739480159,-0.9411835493166749,-1.1488643275864026,1.412434400133151,1.5968109599895965,-0.4782547427437303,-1.144041486872891,-1.237039200222463,0.7518425237489397,0.1793257619484443,-0.08630432037203589,-0.5638395091650702,-0.4468051225730161,0.9449170039563303,0.27472290549265843,0.07268558866508022,0.37861107693377233
-1.8705957004424316,-2.3191301244517053,-0.2383403952180081,1.696820950778042,-0.6386083938397277,2.986085882424816,0.012460954854503494,1.3140956765352179,-2.413819779794126,-2.20030338818967,0.5604185015337174,1.358274718940717,1.1929749437451833,-0.27657602961910693,-0.14553974882772314,-1.923678636493703,-0.6940898090603814,2.4819335293234412,1.365160279009179,-0.4883962764313729,2.0659111252792206,0.22299616656230814
-0.8576361363172502,0.42109201864994533,-0.33899089995534254,0.40308818021368586,-0.6572754227881419,-0.3368996056356708,-0.496149447370125,-0.8353120711480704,0.8658266601435399,-0.03075815020412538,-2.1778246614337595,-0.14554250243807254,-0.10303259970422808,0.4090363392929241,-0.4704052596038906,-0.5770186647820652,-0.7351687497965949,-1.3345787763105639,0.1044304538506325,-0.3612097461107011,0.8699758033107364,0.45641853211950445
-1.1179333174419017,0.09061176254769798,0.4158878855746656,0.5700214409316675,-0.6479419083139348,0.1743289309890195,-0.4325731470920465,0.23784653751626542,-0.7739965598252929,-0.47532664548155285,-0.3200294658249873,0.3436753377391405,0.05896834322694835,-0.002331082054294103,-0.7952707703800581,-0.807456438315266,-0.7582756539607151,-0.8264173284659773,0.9449170039563303,-0.2340232157900291,2.0659111252792206,0.45641853211950445
-0.03712498477281236,1.1335998854760112,-0.2886656475866753,0.20833270937604112,-0.6572754227881419,-0.3368996056356708,-0.496149447370125,0.009824227288531688,0.319218920153929,-0.09349125006956296,-0.8071497451298819,-0.31864257722401496,-0.10303259970422808,-0.07089231894549784,0.1793257619484443,-0.6059509494088745,-0.5767214069569142,-0.6855612585447965,-1.2613601900711264,-0.3612097461107011,0.8699758033107364,0.45641853211950445
-1.5970298824298033,0.05692433930198486,-1.4964717044346882,-4.382331960368448,-0.6199413648913132,-1.1037424105727063,-1.1319124501509106,-5.701259041778833,5.238688580060428,4.445388057280942,-0.7867639412752534,-2.031226742429696,-2.0470439148783455,1.9859447877905965,-0.7952707703800581,1.7626732965629994,3.331646383088544,-1.1514615615611872,-1.2613601900711264,0.40190943581333044,-1.2364452576049478,0.14518871137657605
-1.1768850071908958,-1.855666141322507,-0.33899089995534254,0.2778882346752,-0.6479419083139348,-0.08128533732332566,-0.4325731470920465,0.5251922277324002,-0.22738881983568193,-0.8036210813825566,-0.34133620635670875,-0.25668009780100387,0.05896834322694835,-0.5508209771839188,1.1539222942769467,-2.399629172794498,-0.6226481729974014,-0.6687461616163303,-0.0006303649125795714,-0.3612097461107011,0.8699758033107364,0.45641853211950445
0.052718928483379696,1.1923116564838752,-0.1880151428493409,0.31962154985469543,-0.6479419083139348,-0.08128533732332566,-0.4325731470920465,-0.09910539237921319,0.319218920153929,-0.46726245537549693,-1.1005001424881589,0.07231226741797248,0.05896834322694835,0.2719138655105177,0.1793257619484443,0.3256430859269803,-0.7087608593233149,-0.9309049918797958,0.9449170039563303,-0.3612097461107011,0.07268558866508022,0.5342259873052365
